screen_id,route_path,route_name,page_widget,page_file,layout_pattern,vpc_files,vpc_owner_file,declared_tier,suggested_tier,tier_status,l1_status,l2_status,l3_status,notes
AppRouteNames.sc339SavingsRiskAssessment,AppRoutePaths.earnSavingsRiskAssessment,AppRouteNames.sc339SavingsRiskAssessment,SavingsRiskAssessmentPage,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_risk_assessment_page.dart,direct_vpc,features/earn_savings/presentation/pages/savings/savings_risk_assessment_page.dart;features/earn_savings/presentation/widgets/savings/savings_risk_assessment_products_common.dart;features/earn_savings/presentation/widgets/savings/savings_risk_assessment_questions.dart;features/earn_savings/presentation/widgets/savings/savings_risk_assessment_result.dart,features/earn_savings/presentation/pages/savings/savings_risk_assessment_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc347SavingsSmartSuggestions,AppRoutePaths.earnSavingsSmartSuggestions,AppRouteNames.sc347SavingsSmartSuggestions,SavingsSmartSuggestionsPage,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_smart_suggestions_page.dart,direct_vpc,features/earn_savings/presentation/pages/savings/savings_smart_suggestions_page.dart,features/earn_savings/presentation/pages/savings/savings_smart_suggestions_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc352SavingsWhatIf,AppRoutePaths.earnSavingsWhatIf,AppRouteNames.sc352SavingsWhatIf,SavingsWhatIfPage,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_what_if_page.dart,direct_vpc,features/earn_savings/presentation/pages/savings/savings_what_if_page.dart;features/earn_savings/presentation/widgets/savings/savings_what_if_asset_impact.dart;features/earn_savings/presentation/widgets/savings/savings_what_if_common_widgets.dart;features/earn_savings/presentation/widgets/savings/savings_what_if_models.dart;features/earn_savings/presentation/widgets/savings/savings_what_if_painters.dart;features/earn_savings/presentation/widgets/savings/savings_what_if_results.dart;features/earn_savings/presentation/widgets/savings/savings_what_if_stress.dart;features/earn_savings/presentation/widgets/savings/savings_what_if_stress_components.dart,features/earn_savings/presentation/pages/savings/savings_what_if_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc382StakingSlashingHistory,AppRoutePaths.earnSlashingHistory,AppRouteNames.sc382StakingSlashingHistory,StakingSlashingHistoryPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_slashing_history_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_slashing_history_page.dart,features/earn_staking/presentation/pages/staking/staking_slashing_history_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc387StakingSocialFeed,AppRoutePaths.earnSocialFeed,AppRouteNames.sc387StakingSocialFeed,StakingSocialFeedPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_social_feed_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_social_feed_page.dart;features/earn_staking/presentation/widgets/staking/staking_social_feed_page_common.dart;features/earn_staking/presentation/widgets/staking/staking_social_feed_page_sections.dart,features/earn_staking/presentation/pages/staking/staking_social_feed_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc328StakingEarnStaking,AppRoutePaths.earnStaking,AppRouteNames.sc328StakingEarnStaking,StakingEarnPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earn_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_earn_page.dart;features/earn_staking/presentation/widgets/staking/staking_earn_hero_tabs.dart;features/earn_staking/presentation/widgets/staking/staking_earn_positions_common.dart;features/earn_staking/presentation/widgets/staking/staking_earn_products.dart;features/earn_staking/presentation/widgets/staking/staking_earn_tools.dart,features/earn_staking/presentation/pages/staking/staking_earn_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc357StakingRiskAssessment,AppRoutePaths.earnStakingRiskAssessment,AppRouteNames.sc357StakingRiskAssessment,StakingRiskAssessmentPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_assessment_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_risk_assessment_page.dart;features/earn_staking/presentation/widgets/staking/staking_risk_assessment_page_common.dart;features/earn_staking/presentation/widgets/staking/staking_risk_assessment_page_sections.dart,features/earn_staking/presentation/pages/staking/staking_risk_assessment_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc354StakingRiskDisclosure,AppRoutePaths.earnStakingRiskDisclosure,AppRouteNames.sc354StakingRiskDisclosure,StakingRiskDisclosurePage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_risk_disclosure_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_risk_disclosure_page.dart;features/earn_staking/presentation/widgets/staking/staking_risk_disclosure_assessment_common.dart;features/earn_staking/presentation/widgets/staking/staking_risk_disclosure_categories.dart;features/earn_staking/presentation/widgets/staking/staking_risk_disclosure_overview.dart,features/earn_staking/presentation/pages/staking/staking_risk_disclosure_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc356StakingTaxGuide,AppRoutePaths.earnStakingTaxGuide,AppRouteNames.sc356StakingTaxGuide,StakingTaxGuidePage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_tax_guide_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_tax_guide_page.dart,features/earn_staking/presentation/pages/staking/staking_tax_guide_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc353StakingTerms,AppRoutePaths.earnStakingTerms,AppRouteNames.sc353StakingTerms,StakingTermsPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_terms_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_terms_page.dart,features/earn_staking/presentation/pages/staking/staking_terms_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc355StakingWithdrawalPolicy,AppRoutePaths.earnStakingWithdrawalPolicy,AppRouteNames.sc355StakingWithdrawalPolicy,StakingWithdrawalPolicyPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_withdrawal_policy_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_withdrawal_policy_page.dart;features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_calculator.dart;features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_common.dart;features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_emergency.dart;features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_penalties.dart;features/earn_staking/presentation/widgets/staking/staking_withdrawal_policy_timeline.dart,features/earn_staking/presentation/pages/staking/staking_withdrawal_policy_page.dart,form,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc376StakingSuitabilityAssessment,AppRoutePaths.earnSuitabilityAssessment,AppRouteNames.sc376StakingSuitabilityAssessment,StakingSuitabilityAssessmentPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_suitability_assessment_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_suitability_assessment_page.dart;features/earn_staking/presentation/widgets/staking/staking_suitability_assessment_page_common.dart;features/earn_staking/presentation/widgets/staking/staking_suitability_assessment_page_sections.dart,features/earn_staking/presentation/pages/staking/staking_suitability_assessment_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc395StakingThirdPartyIntegrations,AppRoutePaths.earnThirdPartyIntegrations,AppRouteNames.sc395StakingThirdPartyIntegrations,StakingThirdPartyIntegrationsPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_third_party_integrations_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_third_party_integrations_page.dart,features/earn_staking/presentation/pages/staking/staking_third_party_integrations_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc378StakingTransactionReporting,AppRoutePaths.earnTransactionReporting,AppRouteNames.sc378StakingTransactionReporting,StakingTransactionReportingPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_transaction_reporting_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_transaction_reporting_page.dart;features/earn_staking/presentation/widgets/staking/staking_transaction_reporting_sheet_widgets.dart;features/earn_staking/presentation/widgets/staking/staking_transaction_reporting_summary_widgets.dart;features/earn_staking/presentation/widgets/staking/staking_transaction_reporting_transaction_widgets.dart,features/earn_staking/presentation/pages/staking/staking_transaction_reporting_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc383StakingValidatorHealthMonitor,AppRoutePaths.earnValidatorHealthMonitor,AppRouteNames.sc383StakingValidatorHealthMonitor,StakingValidatorHealthMonitorPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_validator_health_monitor_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_validator_health_monitor_page.dart;features/earn_staking/presentation/widgets/staking/staking_validator_health_monitor_page_common.dart;features/earn_staking/presentation/widgets/staking/staking_validator_health_monitor_page_sections.dart,features/earn_staking/presentation/pages/staking/staking_validator_health_monitor_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc362StakingValidatorSelection,AppRoutePaths.earnValidatorSelection,AppRouteNames.sc362StakingValidatorSelection,StakingValidatorSelectionPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_validator_selection_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_validator_selection_page.dart,features/earn_staking/presentation/pages/staking/staking_validator_selection_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc391StakingVoting,AppRoutePaths.earnVoting,AppRouteNames.sc391StakingVoting,StakingVotingPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_voting_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_voting_page.dart,features/earn_staking/presentation/pages/staking/staking_voting_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc390StakingVotingDetail,AppRoutePaths.earnVotingProposalRoute,AppRouteNames.sc390StakingVotingDetail,StakingVotingPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_voting_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_voting_page.dart,features/earn_staking/presentation/pages/staking/staking_voting_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc393StakingWebhooks,AppRoutePaths.earnWebhooks,AppRouteNames.sc393StakingWebhooks,StakingWebhooksPage,flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_webhooks_page.dart,direct_vpc,features/earn_staking/presentation/pages/staking/staking_webhooks_page.dart,features/earn_staking/presentation/pages/staking/staking_webhooks_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc320EnterpriseStates,AppRoutePaths.enterpriseStates,AppRouteNames.sc320EnterpriseStates,buildSurfaceAwareTabletRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc418ForceUpdateGate,AppRoutePaths.forceUpdateGate,AppRouteNames.sc418ForceUpdateGate,ForceUpdateGatePage,flutter_app/lib/features/enterprise_states/presentation/pages/force_update_gate_page.dart,direct_vpc,features/enterprise_states/presentation/pages/force_update_gate_page.dart,features/enterprise_states/presentation/pages/force_update_gate_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc007Home,AppRoutePaths.home,AppRouteNames.sc007Home,switch,flutter_app/lib/features/home/presentation/phone/pages/home_page.dart,direct_vpc,features/home/presentation/phone/pages/home_page.dart;features/home/presentation/phone/pages/home_page_state.dart,features/home/presentation/phone/pages/home_page.dart,compact,compact,aligned,pass,pass,pass,compliant;visual_qa_evidence
AppRouteNames.sc295Launchpad,AppRoutePaths.launchpad,AppRouteNames.sc295Launchpad,LaunchpadPage,flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_page.dart,direct_vpc,features/launchpad/presentation/pages/hub/launchpad_page.dart;features/launchpad/presentation/widgets/hub/launchpad_home_header_widgets.dart;features/launchpad/presentation/widgets/hub/launchpad_home_helpers.dart;features/launchpad/presentation/widgets/hub/launchpad_home_project_widgets.dart;features/launchpad/presentation/widgets/hub/launchpad_home_shared_widgets.dart;features/launchpad/presentation/widgets/hub/launchpad_home_tool_widgets.dart,features/launchpad/presentation/pages/hub/launchpad_page.dart,standard,standard,aligned,pass,pass,pass,compliant
